#time,accel_x,accel_y,accel_z
221.396887,-6809.894666,-75649.047272,3677.258390
221.399459,-2664.741391,-75945.129649,766.095498
221.402031,-6365.771101,-78017.706287,306.438199
221.404603,-1332.370696,-75056.882519,-4290.134789
221.407176,-3849.070898,-77129.459156,2451.505594
221.409748,-9474.636058,-76833.376780,3983.696590
221.412320,2516.700203,-75649.047272,6435.202183
221.414892,592.164754,-75945.129649,3217.601092
221.417464,3849.070898,-79942.241736,2604.724693
221.420036,8290.306550,-75797.088461,-1532.190996
221.422610,740.205942,-75501.006084,1225.752797
221.425184,-5625.565159,-75501.006084,1838.629195
221.427758,-2220.617826,-73428.429446,2757.943793
221.430331,-4441.235652,-73872.553012,4443.353888
221.432905,-7550.100608,-76833.376780,7814.174080
221.435479,-1036.288319,-74316.676577,-612.876398
221.438053,-5625.565159,-78461.829852,2911.162892
221.440627,-3552.988522,-78757.912229,0.000000
221.443200,-6513.812290,-77129.459156,3064.381992
221.445774,2960.823768,-76093.170838,4903.011187
221.448348,2072.576638,-80830.488866,5975.544884
221.450922,6957.935855,-76093.170838,-3217.601092
221.453495,148.041188,-78313.788664,-6741.640382
221.456069,-2072.576638,-79053.994606,-6281.983084
221.458643,10362.883188,-73576.470635,-13636.499864
221.461217,6957.935855,-78165.747475,-1072.533697
221.463791,444.123565,-76093.170838,-4290.134789
221.466364,1332.370696,-74020.594200,153.219100
221.468938,1036.288319,-77721.623910,-153.219100
221.471512,-888.247130,-74908.841330,-2298.286494
221.474086,1184.329507,-73576.470635,-9039.926876
221.476659,7846.182985,-80978.530055,-3524.039291
221.479233,3701.029710,-78905.953417,-2451.505594
221.481807,5625.565159,-74020.594200,1532.190996
221.484381,2368.659014,-76537.294403,-1072.533697
221.486955,5477.523971,-80090.282924,919.314598
221.489528,7994.224174,-71799.976374,-8580.269578
221.492102,-3701.029710,-77277.500345,-4290.134789
221.494676,3701.029710,-75945.129649,-8120.612279
221.497250,7846.182985,-73576.470635,-9193.145976
221.499823,1628.453072,-78313.788664,-2451.505594
221.502397,3849.070898,-75056.882519,-3217.601092
221.504971,2960.823768,-76241.212026,-153.219100
221.507545,2664.741391,-75797.088461,-3064.381992
221.510119,444.123565,-78905.953417,-2145.067394
221.512692,-148.041188,-74316.676577,-6588.421283
221.515266,-8290.306550,-80682.447678,6281.983084
221.517840,-3256.906145,-75797.088461,2911.162892
221.520414,1036.288319,-75352.964896,10265.679673
221.522987,-4885.359217,-77129.459156,7967.393179
221.525563,-5477.523971,-75945.129649,6435.202183
221.528138,296.082377,-76093.170838,-1532.190996
221.530713,-8290.306550,-78461.829852,1685.410096
221.533288,-3849.070898,-74464.717765,-3064.381992
221.535863,-2072.576638,-76833.376780,1378.971896
221.538438,-5181.441594,-78313.788664,7507.735880
221.541014,3256.906145,-76685.335591,8580.269578
221.543589,-5477.523971,-75797.088461,919.314598
221.546164,-10066.800811,-80682.447678,2604.724693
221.548739,-7846.182985,-78313.788664,0.000000
221.551314,-3404.947333,-74020.594200,2298.286494
221.553889,-8142.265362,-79942.241736,6281.983084
221.556465,-4145.153275,-75797.088461,6588.421283
221.559040,-3256.906145,-75797.088461,4443.353888
221.561615,-7254.018232,-78165.747475,8120.612279
221.564190,1628.453072,-72984.305881,-766.095498
221.566765,-888.247130,-76833.376780,612.876398
221.569340,-8734.430116,-78757.912229,1532.190996
221.571915,-4293.194464,-75797.088461,7048.078582
221.574491,7402.059420,-73724.511823,-1685.410096
221.577066,-296.082377,-79942.241736,6588.421283
221.579641,2072.576638,-72540.182316,-11031.775171
221.582216,-1332.370696,-77721.623910,-4596.572988
221.584791,2812.782580,-77573.582722,-11031.775171
221.587366,8290.306550,-74464.717765,-5975.544884
221.589942,4293.194464,-76093.170838,-3217.601092
221.592517,-1036.288319,-78017.706287,612.876398
221.595092,5625.565159,-75797.088461,612.876398
221.597667,3256.906145,-76241.212026,-1532.190996
221.600242,592.164754,-77129.459156,-1685.410096
221.602817,3404.947333,-77277.500345,-9193.145976
221.605393,1776.494261,-73872.553012,-8886.707777
221.607968,-1628.453072,-77425.541533,-306.438199
221.610543,12731.542202,-72984.305881,-2298.286494
221.613118,5181.441594,-76537.294403,-1838.629195
221.615693,-148.041188,-77277.500345,-2298.286494
221.618268,6661.853478,-73576.470635,-7354.516781
221.620844,3849.070898,-79498.118171,-5209.449386
221.623419,3997.112087,-77129.459156,-6588.421283
221.625994,8142.265362,-76685.335591,-4596.572988
221.628570,1480.411884,-78609.871040,-2298.286494
221.631147,-148.041188,-80090.282924,4290.134789
221.633724,7254.018232,-73428.429446,-4443.353888
221.636300,3108.864956,-79350.076982,153.219100
221.638877,-6661.853478,-76981.417968,-3830.477490
221.641453,-5033.400406,-75501.006084,1225.752797
221.644030,-4145.153275,-76981.417968,2145.067394
221.646606,-4293.194464,-76389.253214,11184.994271
221.649183,2516.700203,-73576.470635,4596.572988
221.651760,-10214.842000,-77869.665098,7048.078582
221.654336,-2072.576638,-77277.500345,1532.190996
221.656913,1480.411884,-74464.717765,-3370.820191
221.659489,-5033.400406,-78461.829852,1685.410096
221.662066,-2812.782580,-76389.253214,1378.971896
221.664642,-1332.370696,-73428.429446,2145.067394
221.667219,2812.782580,-79053.994606,8273.831378
221.669796,-15100.201217,-76833.376780,4290.134789
221.672372,-11103.089130,-76241.212026,-3830.477490
221.674949,-1628.453072,-81422.653620,4903.011187
221.677525,-7402.059420,-74908.841330,1072.533697
221.680102,-3256.906145,-76537.294403,3983.696590
221.682678,-4589.276840,-79053.994606,10265.679673
221.685255,-5329.482782,-74464.717765,4443.353888
221.687831,-740.205942,-76389.253214,4443.353888
221.690408,-3849.070898,-76241.212026,1378.971896
221.692985,-5921.647536,-75352.964896,-919.314598
221.695561,-2516.700203,-75204.923707,-153.219100
221.698138,-1924.535449,-78165.747475,7507.735880
221.700714,4145.153275,-74168.635388,-153.219100
221.703291,7105.977043,-76093.170838,-306.438199
221.705867,-1776.494261,-76093.170838,-9039.926876
221.708444,592.164754,-77277.500345,-5669.106685
221.711021,6513.812290,-75797.088461,-13483.280765
221.713597,-1036.288319,-78609.871040,-2604.724693
221.716174,2368.659014,-74612.758954,-3830.477490
221.718750,4293.194464,-76241.212026,-2145.067394
221.721327,-1628.453072,-78609.871040,2911.162892
221.723903,6365.771101,-74908.841330,-3677.258390
221.726480,15988.448347,-77425.541533,-3524.039291
221.729057,-1480.411884,-78017.706287,-3830.477490
221.731634,-5921.647536,-76537.294403,-1378.971896
221.734211,-4885.359217,-75352.964896,-2757.943793
221.736788,1628.453072,-77277.500345,766.095498
221.739365,4589.276840,-78609.871040,-919.314598
221.741942,4145.153275,-75056.882519,-6894.859482
221.744519,2812.782580,-79794.200548,-3677.258390
221.747096,444.123565,-76537.294403,-6894.859482
221.749673,7846.182985,-75649.047272,-5056.230287
221.752250,2368.659014,-77277.500345,-4290.134789
221.754827,148.041188,-76537.294403,-153.219100
221.757404,5477.523971,-74612.758954,-4290.134789
221.759981,2516.700203,-78313.788664,-306.438199
221.762558,-5477.523971,-76537.294403,-2298.286494
221.765135,-2368.659014,-75056.882519,-306.438199
221.767712,-6957.935855,-76833.376780,3217.601092
221.770289,-2072.576638,-76389.253214,9652.803275
221.772866,1924.535449,-74760.800142,5515.887586
221.775443,-9326.594869,-78165.747475,6128.763984
221.778020,-9326.594869,-78313.788664,3064.381992
221.780597,-2368.659014,-75204.923707,-4290.134789
221.783174,-4293.194464,-79053.994606,3983.696590
221.785751,-2368.659014,-76389.253214,0.000000
221.788328,6809.894666,-78165.747475,5975.544884
221.790905,5921.647536,-78165.747475,5822.325785
221.793482,-13619.789333,-77573.582722,4903.011187
221.796059,-8882.471304,-76241.212026,-4290.134789
221.798636,-7254.018232,-79202.035794,3830.477490
221.801213,-3701.029710,-76093.170838,2298.286494
221.803790,-4737.318029,-76981.417968,3677.258390
221.806367,-9622.677246,-77721.623910,8120.612279
221.808944,-3256.906145,-75797.088461,6128.763984
221.811521,-592.164754,-75352.964896,1991.848295
221.814098,-6809.894666,-78313.788664,4290.134789
221.816675,1628.453072,-73724.511823,-2911.162892
221.819252,-7105.977043,-77573.582722,3524.039291
221.821829,-740.205942,-76389.253214,1532.190996
221.824406,7698.141797,-77573.582722,3983.696590
221.826983,8142.265362,-74464.717765,-7048.078582
221.829560,-4293.194464,-77573.582722,-4903.011187
221.832137,2220.617826,-75797.088461,-8427.050478
221.834718,10807.006753,-74908.841330,-11644.651570
221.837296,2664.741391,-78905.953417,612.876398
221.839873,2812.782580,-73428.429446,-6281.983084
221.842451,3701.029710,-77129.459156,2451.505594
221.845028,740.205942,-77573.582722,-612.876398
221.847606,4885.359217,-74760.800142,-4443.353888
221.850183,-3404.947333,-75797.088461,-7048.078582
221.852761,-2220.617826,-79794.200548,-3830.477490
221.855339,3552.988522,-76093.170838,-3983.696590
221.857916,13027.624579,-75056.882519,-2145.067394
221.860494,296.082377,-78461.829852,766.095498
221.863071,3997.112087,-75352.964896,-4290.134789
221.865649,7846.182985,-75501.006084,-5056.230287
221.868226,-2072.576638,-78609.871040,-4596.572988
221.870804,5625.565159,-74612.758954,-10265.679673
221.873381,5033.400406,-76981.417968,-3677.258390
221.875959,-592.164754,-77573.582722,-3677.258390
221.878536,3849.070898,-75056.882519,-1225.752797
221.881114,3108.864956,-76389.253214,-1225.752797
221.883691,-2220.617826,-79498.118171,1378.971896
221.886269,-3552.988522,-75797.088461,-4290.134789
221.888846,-3701.029710,-76537.294403,4596.572988
221.891424,-6217.729913,-78461.829852,6894.859482
221.894001,444.123565,-75352.964896,6741.640382
221.896579,-2664.741391,-76685.335591,8120.612279
221.899156,-11547.212695,-77869.665098,4443.353888
221.901734,-296.082377,-74612.758954,-459.657299
221.904311,-2516.700203,-76389.253214,-1225.752797
221.906889,-4589.276840,-78165.747475,766.095498
221.909466,-7698.141797,-72836.264693,-766.095498
221.912044,-1036.288319,-79350.076982,8733.488677
221.914622,3849.070898,-75797.088461,6281.983084
221.917199,592.164754,-75352.964896,-919.314598
221.919777,-6365.771101,-78313.788664,306.438199
221.922354,-6217.729913,-76241.212026,4749.792088
221.924932,-2368.659014,-75352.964896,2757.943793
221.927509,-2664.741391,-78461.829852,7967.393179
221.930087,-4589.276840,-75204.923707,3677.258390
221.932664,-2812.782580,-74612.758954,3064.381992
221.935242,-5477.523971,-76537.294403,2757.943793
221.937790,-4293.194464,-75204.923707,-766.095498
221.940339,-2220.617826,-75352.964896,-153.219100
221.942887,-5329.482782,-78017.706287,7660.954980
221.945436,444.123565,-76833.376780,1991.848295
221.947984,8290.306550,-74316.676577,-3524.039291
221.950533,-444.123565,-76537.294403,-8273.831378
221.953081,-2220.617826,-78313.788664,-4903.011187
221.955630,8142.265362,-74464.717765,-13483.280765
221.958178,1332.370696,-79350.076982,0.000000
221.960727,2072.576638,-74464.717765,-4596.572988
221.963276,5477.523971,-75352.964896,-919.314598
221.965824,888.247130,-77721.623910,-459.657299
221.968373,2072.576638,-75649.047272,-2757.943793
221.970921,-1776.494261,-73428.429446,-8427.050478
221.973470,-1036.288319,-80386.365301,-3677.258390
221.976018,-2368.659014,-74760.800142,-4903.011187
221.978567,6809.894666,-73132.347070,-3983.696590
221.981115,-296.082377,-76241.212026,0.000000
221.983664,4589.276840,-76981.417968,-1838.629195
221.986212,6957.935855,-74908.841330,-6435.202183
221.988761,1924.535449,-80238.324113,-3217.601092
221.991309,3849.070898,-76093.170838,-7814.174080
221.993858,6217.729913,-74760.800142,-5669.106685
221.996407,-1924.535449,-79646.159359,-1838.629195
221.998955,2516.700203,-74612.758954,-1838.629195
222.001504,4145.153275,-74760.800142,-2145.067394
222.004052,-444.123565,-77573.582722,-1378.971896
222.006601,-7254.018232,-76833.376780,-1532.190996
222.009149,-1628.453072,-74612.758954,2145.067394
222.011698,-8438.347739,-78757.912229,8427.050478
222.014246,-2812.782580,-75945.129649,8733.488677
222.016795,-2220.617826,-73280.388258,4290.134789
222.019343,-10658.965565,-80090.282924,6435.202183
222.021892,-5477.523971,-74464.717765,-1072.533697
222.024440,-1924.535449,-77129.459156,1225.752797
222.026989,-4441.235652,-79053.994606,1838.629195
222.029537,4589.276840,-76685.335591,5056.230287
222.032086,-2516.700203,-76241.212026,5362.668486
222.034635,-4589.276840,-78905.953417,7814.174080
222.037183,6661.853478,-75501.006084,2604.724693
222.039737,-296.082377,-78757.912229,2451.505594
222.042291,-10955.047942,-80386.365301,6128.763984
222.044845,-6069.688724,-77573.582722,5669.106685
222.047399,-1628.453072,-78461.829852,7507.735880
222.049954,-4737.318029,-79053.994606,7660.954980
222.052508,-1184.329507,-73428.429446,1838.629195
222.055062,-888.247130,-76685.335591,2757.943793
222.057616,-4293.194464,-75501.006084,-1072.533697
222.060170,-3849.070898,-74612.758954,4136.915689
222.062724,1184.329507,-74760.800142,766.095498
222.065278,4293.194464,-77129.459156,3830.477490
222.067832,5477.523971,-71651.935186,-11184.994271
222.070386,-2072.576638,-76833.376780,-5515.887586
222.072940,888.247130,-77425.541533,-8733.488677
222.075495,5329.482782,-73872.553012,-9499.584175
222.078049,2960.823768,-76389.253214,-1378.971896
222.080603,444.123565,-76981.417968,-766.095498
222.083157,4589.276840,-75649.047272,-306.438199
222.085711,4737.318029,-77573.582722,-1378.971896
222.088265,6957.935855,-78313.788664,-766.095498
222.090819,4145.153275,-74316.676577,-8273.831378
222.093373,1480.411884,-81570.694808,-3064.381992
222.095927,148.041188,-76833.376780,3064.381992
222.098481,7402.059420,-72836.264693,-4136.915689
222.101036,4293.194464,-79350.076982,1378.971896
222.103590,2812.782580,-77573.582722,-4290.134789
222.106144,3849.070898,-74464.717765,-7048.078582
222.108698,3849.070898,-77721.623910,-8273.831378
222.111252,3404.947333,-75204.923707,-4443.353888
222.113806,7994.224174,-72984.305881,-7507.735880
222.116360,-1332.370696,-78017.706287,1378.971896
222.118914,2072.576638,-73872.553012,-2145.067394
222.121468,6365.771101,-75945.129649,-2757.943793
222.124022,-5477.523971,-78757.912229,-2451.505594
222.126576,-7846.182985,-77129.459156,4136.915689
222.129131,-444.123565,-73576.470635,2298.286494
222.131685,-1776.494261,-78757.912229,11797.870669
222.134239,-6661.853478,-75649.047272,6588.421283
222.136793,-3849.070898,-76093.170838,3677.258390
222.139347,-4293.194464,-77721.623910,1685.410096
222.141906,-2368.659014,-76537.294403,2298.286494
222.144465,1332.370696,-75204.923707,-1838.629195
222.147024,-296.082377,-78905.953417,5822.325785
222.149583,-9030.512492,-78165.747475,4290.134789
222.152142,-2072.576638,-72096.058751,2604.724693
222.154701,1480.411884,-77129.459156,2451.505594
222.157260,-740.205942,-79646.159359,3064.381992
222.159819,-6513.812290,-75501.006084,3370.820191
222.162378,-2072.576638,-77573.582722,7201.297681
222.164937,-7550.100608,-78905.953417,9346.365076
222.167496,-2960.823768,-74760.800142,5669.106685
222.170055,-3849.070898,-78461.829852,4443.353888
222.172614,-7105.977043,-78313.788664,4290.134789
222.175173,-2664.741391,-75501.006084,-1225.752797
222.177732,-6809.894666,-78905.953417,8120.612279
222.180291,2072.576638,-74760.800142,153.219100
222.182850,9030.512492,-75797.088461,153.219100
222.185409,2072.576638,-76093.170838,-8886.707777
222.187968,-2220.617826,-75945.129649,-6281.983084
222.190527,5181.441594,-75352.964896,-12717.185267
222.193086,12879.583391,-78017.706287,-2145.067394
222.195645,2220.617826,-76537.294403,-2298.286494
222.198204,4885.359217,-74020.594200,-1991.848295
222.200763,1480.411884,-78165.747475,-1378.971896
222.203322,1628.453072,-76537.294403,-1532.190996
222.205881,10955.047942,-76093.170838,-6128.763984
222.208440,-11843.295072,-75649.047272,-8120.612279
222.210999,-6513.812290,-76537.294403,-5515.887586
222.213558,-6809.894666,-70319.564490,-4443.353888
222.216117,2220.617826,-76833.376780,-3983.696590
222.218676,1628.453072,-77721.623910,-3064.381992
222.221235,5625.565159,-76685.335591,-4290.134789
222.223794,5477.523971,-77129.459156,-5822.325785
222.226353,1480.411884,-78609.871040,-6128.763984
222.228912,5625.565159,-75797.088461,-4136.915689
222.231471,2072.576638,-79794.200548,1378.971896
222.234030,10658.965565,-78313.788664,3217.601092
222.236589,8142.265362,-76241.212026,-3830.477490
222.239148,-6365.771101,-78905.953417,-306.438199
222.241707,-7698.141797,-74464.717765,-3370.820191
222.244270,-3849.070898,-74612.758954,3370.820191
222.246832,-3701.029710,-76685.335591,7660.954980
222.249395,-1480.411884,-74168.635388,6741.640382
222.251958,-6217.729913,-75204.923707,3064.381992
222.254520,-6217.729913,-76981.417968,2911.162892
222.257083,-2664.741391,-75352.964896,-2757.943793
222.259645,592.164754,-74760.800142,-612.876398
222.262208,-148.041188,-78757.912229,4136.915689
222.264770,-12879.583391,-75056.882519,3830.477490
222.267333,-1628.453072,-77425.541533,6894.859482
222.269895,-13175.665768,-77573.582722,3217.601092
222.272458,2220.617826,-78757.912229,1225.752797
222.275020,-3997.112087,-77277.500345,1838.629195
222.277583,-9770.718434,-77573.582722,4290.134789
222.280146,-592.164754,-75797.088461,6741.640382
222.282708,-2072.576638,-76537.294403,4903.011187
222.285271,-6217.729913,-79202.035794,7967.393179
222.287833,-1184.329507,-76833.376780,1532.190996
222.290396,-4145.153275,-75056.882519,612.876398
222.292958,-8438.347739,-77721.623910,4749.792088
222.295521,3404.947333,-75352.964896,2911.162892
222.298083,7846.182985,-75501.006084,-612.876398
222.300646,1776.494261,-78165.747475,-1991.848295
222.303208,1480.411884,-74316.676577,-11031.775171
222.305771,5033.400406,-76241.212026,-6281.983084
222.308334,8882.471304,-77129.459156,-6281.983084
222.310896,11843.295072,-74908.841330,-3370.820191
222.313459,1480.411884,-77129.459156,-919.314598
222.316021,1036.288319,-78461.829852,306.438199
222.318584,5477.523971,-75945.129649,-2145.067394
222.321146,13175.665768,-75945.129649,-5822.325785
222.323709,6069.688724,-77869.665098,-1225.752797
222.326271,14359.995275,-75649.047272,-4290.134789
222.328834,10362.883188,-75945.129649,153.219100
222.331396,2664.741391,-76833.376780,-919.314598
222.333959,5921.647536,-74908.841330,-5669.106685
222.336522,6661.853478,-75352.964896,-5515.887586
222.339084,5921.647536,-76389.253214,-7354.516781
222.341647,6069.688724,-74316.676577,-7660.954980
222.344209,1480.411884,-77129.459156,-4903.011187
222.346775,-1184.329507,-78017.706287,459.657299
222.349340,8882.471304,-73280.388258,-2911.162892
222.351906,5625.565159,-76981.417968,-2298.286494
222.354472,-8290.306550,-77425.541533,-2451.505594
222.357037,-5773.606348,-75649.047272,-766.095498
222.359603,-5773.606348,-77129.459156,6588.421283
222.362169,-3701.029710,-78165.747475,10572.117872
222.364734,296.082377,-74464.717765,6128.763984
222.367300,-6809.894666,-78165.747475,5515.887586
222.369866,-11103.089130,-77425.541533,3830.477490
222.372431,-1184.329507,-73576.470635,-5209.449386
222.374997,-3701.029710,-78905.953417,1378.971896
222.377563,-13027.624579,-76241.212026,766.095498
222.380128,1628.453072,-76537.294403,5362.668486
222.382694,-1332.370696,-75945.129649,5822.325785
222.385259,-9474.636058,-75501.006084,-1378.971896
222.387825,1628.453072,-75352.964896,-153.219100
222.390391,-8882.471304,-76093.170838,919.314598
222.392956,-6957.935855,-75649.047272,5362.668486
222.395522,444.123565,-77573.582722,6128.763984
222.398088,-6809.894666,-77573.582722,7660.954980
222.400653,-6217.729913,-77869.665098,6281.983084
222.403219,-592.164754,-77277.500345,919.314598
222.405785,-8438.347739,-78905.953417,3983.696590
222.408350,-4441.235652,-77869.665098,6435.202183
222.410916,8142.265362,-75501.006084,-1685.410096
222.413481,3849.070898,-78905.953417,1225.752797
222.416047,-296.082377,-75649.047272,-8120.612279
222.418613,1776.494261,-75649.047272,-7201.297681
222.421178,592.164754,-76389.253214,-9806.022374
222.423744,10658.965565,-76685.335591,-1685.410096
222.426310,6217.729913,-74168.635388,-8120.612279
222.428877,-2812.782580,-78017.706287,4136.915689
222.431445,6809.894666,-75056.882519,-5362.668486
222.434013,9770.718434,-77573.582722,-1072.533697
222.436580,-7846.182985,-75204.923707,-9346.365076
222.439148,-3552.988522,-75649.047272,-3370.820191
222.441715,4293.194464,-74168.635388,-6128.763984
222.444283,592.164754,-78461.829852,1532.190996
222.446851,-740.205942,-75352.964896,-5515.887586
222.449418,6809.894666,-78757.912229,-1838.629195
222.451986,2516.700203,-77277.500345,-5362.668486
222.454553,4737.318029,-78757.912229,-4903.011187
222.457121,6069.688724,-76093.170838,-7354.516781
222.459689,-2220.617826,-78165.747475,-766.095498
222.462256,2220.617826,-75501.006084,-2451.505594
222.464824,4293.194464,-75945.129649,-1685.410096
222.467392,-2960.823768,-76537.294403,-1838.629195
222.469959,-4885.359217,-76685.335591,-1685.410096
222.472527,-2664.741391,-75649.047272,2604.724693
222.475094,-6809.894666,-76981.417968,8273.831378
222.477662,-1776.494261,-76537.294403,9959.241474
222.480230,148.041188,-74168.635388,4443.353888
222.482797,-9326.594869,-78313.788664,5362.668486
222.485365,-740.205942,-75352.964896,-2298.286494
222.487932,-740.205942,-76537.294403,766.095498
222.490500,-2220.617826,-78165.747475,3677.258390
222.493068,-11843.295072,-74464.717765,306.438199
222.495635,-5625.565159,-76389.253214,5209.449386
222.498203,-1332.370696,-77869.665098,8273.831378
222.500771,-8142.265362,-74612.758954,-2298.286494
222.503338,-2812.782580,-77277.500345,3677.258390
222.505906,-7402.059420,-79942.241736,9039.926876
222.508473,-4441.235652,-79646.159359,8273.831378
222.511041,-2516.700203,-78165.747475,7354.516781
222.513609,-5329.482782,-78461.829852,7048.078582
222.516176,-888.247130,-76537.294403,0.000000
222.518744,-4293.194464,-76537.294403,1072.533697
222.521311,-7846.182985,-76981.417968,4749.792088
222.523879,5329.482782,-72688.223504,-766.095498
222.526447,5329.482782,-76833.376780,1378.971896
222.529014,3256.906145,-75797.088461,-6435.202183
222.531583,-740.205942,-74760.800142,-9806.022374
222.534153,0.000000,-74908.841330,-10725.336972
222.536722,4589.276840,-77869.665098,-4443.353888
222.539291,6217.729913,-74020.594200,-4290.134789
222.541860,1776.494261,-77277.500345,766.095498
222.544429,296.082377,-77573.582722,919.314598
222.546998,6809.894666,-75945.129649,-4596.572988
222.549567,6069.688724,-79794.200548,-3217.601092
222.552136,-888.247130,-75204.923707,-8733.488677
222.554705,6957.935855,-76685.335591,-2757.943793
222.557274,4885.359217,-74612.758954,-306.438199
222.559844,8438.347739,-78757.912229,-1532.190996
222.562413,8882.471304,-75352.964896,-7201.297681
222.564982,3108.864956,-75501.006084,-6435.202183
222.567551,592.164754,-79350.076982,-5362.668486
222.570120,5773.606348,-75056.882519,-6128.763984
222.572689,5181.441594,-76685.335591,-2604.724693
222.575258,-592.164754,-77573.582722,306.438199
222.577827,5625.565159,-74908.841330,-2145.067394
222.580396,-1184.329507,-75056.882519,-3677.258390
222.582965,-10658.965565,-78165.747475,1838.629195
222.585535,-4589.276840,-75204.923707,1378.971896
222.588104,-4293.194464,-78017.706287,9346.365076
222.590673,-4145.153275,-77869.665098,9039.926876
222.593242,-4441.235652,-74908.841330,3830.477490
222.595811,-1776.494261,-76833.376780,2757.943793
222.598380,-4441.235652,-77425.541533,-306.438199
222.600949,-2368.659014,-76093.170838,2451.505594
222.603518,-1332.370696,-75056.882519,-153.219100
222.606087,-14063.912898,-78757.912229,5975.544884
222.608656,-5773.606348,-74908.841330,1991.848295
222.611226,-9326.594869,-77425.541533,3983.696590
222.613795,-7402.059420,-80682.447678,5056.230287
222.616364,-444.123565,-75945.129649,3830.477490
222.618933,-5921.647536,-78757.912229,5669.106685
222.621502,-5921.647536,-79942.241736,9346.365076
222.624071,-444.123565,-76241.212026,5209.449386
222.626640,-444.123565,-78905.953417,4903.011187
222.629209,-8734.430116,-77573.582722,459.657299
222.631778,-3404.947333,-76389.253214,2451.505594
222.634349,148.041188,-74464.717765,1685.410096
222.636920,3404.947333,-76537.294403,2451.505594
222.639490,7105.977043,-73428.429446,-8427.050478
222.642061,-1184.329507,-76685.335591,-8580.269578
222.644631,-444.123565,-76833.376780,-7201.297681
222.647202,15396.283594,-74316.676577,-10725.336972
222.649773,2960.823768,-78757.912229,1225.752797
222.652343,2516.700203,-77869.665098,-1991.848295
222.654914,3256.906145,-76389.253214,306.438199
222.657484,1480.411884,-76537.294403,-3677.258390
222.660055,10510.924376,-79498.118171,-919.314598
222.662626,6957.935855,-74464.717765,-12257.527968
222.665196,-4737.318029,-80238.324113,-2145.067394
222.667767,3256.906145,-75649.047272,-1532.190996
222.670337,9030.512492,-72688.223504,-3064.381992
222.672908,6809.894666,-78017.706287,-2145.067394
222.675479,2664.741391,-73576.470635,-8427.050478
222.678049,3108.864956,-76389.253214,-6588.421283
222.680620,592.164754,-78017.706287,-6588.421283
222.683190,1924.535449,-76537.294403,-3983.696590
222.685761,1184.329507,-74316.676577,-4749.792088
222.688332,-2220.617826,-77573.582722,0.000000
222.690902,592.164754,-76537.294403,-1072.533697
222.693473,-1036.288319,-76981.417968,153.219100
222.696043,-7994.224174,-78905.953417,7201.297681
222.698614,-6365.771101,-76833.376780,7201.297681
222.701185,444.123565,-76389.253214,8120.612279
222.703755,-5921.647536,-77277.500345,7201.297681
222.706326,-4145.153275,-75352.964896,3370.820191
222.708897,-592.164754,-75056.882519,-2911.162892
222.711467,-5773.606348,-79053.994606,3983.696590
222.714038,3404.947333,-73872.553012,-919.314598
222.716608,444.123565,-76685.335591,4136.915689
222.719179,-6365.771101,-75501.006084,4290.134789
222.721750,7698.141797,-76685.335591,3677.258390
222.724320,-148.041188,-75797.088461,-1685.410096
222.726891,-9770.718434,-78313.788664,8427.050478
222.729461,-1332.370696,-76093.170838,3370.820191
222.732032,-1036.288319,-77277.500345,9806.022374
222.734603,-5625.565159,-76685.335591,5362.668486
222.737174,-1036.288319,-75649.047272,4596.572988
222.739745,2072.576638,-77277.500345,0.000000
222.742316,-8290.306550,-77869.665098,6281.983084
222.744888,2072.576638,-74020.594200,-766.095498
222.747459,3404.947333,-76537.294403,1991.848295
222.750030,4589.276840,-76833.376780,-4136.915689
222.752601,2072.576638,-76537.294403,-7201.297681
222.755172,4441.235652,-75204.923707,-11797.870669
222.757744,6809.894666,-77425.541533,-4290.134789
222.760315,7994.224174,-74316.676577,-7967.393179
222.762886,5181.441594,-77129.459156,1532.190996
222.765457,-888.247130,-75945.129649,-306.438199
222.768029,3849.070898,-75352.964896,-3217.601092
222.770600,13027.624579,-76537.294403,-2911.162892
222.773171,3404.947333,-78313.788664,-3217.601092
222.775742,7254.018232,-76685.335591,-4136.915689
222.778314,1332.370696,-76241.212026,-919.314598
222.780885,-148.041188,-77721.623910,-1838.629195
222.783456,4441.235652,-78165.747475,-3677.258390
222.786027,5329.482782,-75501.006084,-6741.640382
222.788598,0.000000,-78609.871040,-2911.162892
222.791170,7550.100608,-75945.129649,-8120.612279
222.793741,5033.400406,-75056.882519,-2298.286494
222.796312,740.205942,-76241.212026,-1685.410096
222.798883,6661.853478,-74316.676577,-5515.887586
222.801455,-1184.329507,-76241.212026,-2911.162892
222.804026,-9030.512492,-77277.500345,612.876398
222.806597,-2368.659014,-75204.923707,3524.039291
222.809168,-7254.018232,-76389.253214,10265.679673
222.811740,-5329.482782,-77129.459156,8886.707777
222.814311,-5033.400406,-74612.758954,3370.820191
222.816882,-6661.853478,-77277.500345,766.095498
222.819453,-9178.553681,-77869.665098,612.876398
222.822024,1924.535449,-74168.635388,-3064.381992
222.824596,5033.400406,-80238.324113,7048.078582
222.827167,-8290.306550,-77425.541533,6894.859482
222.829738,2812.782580,-76537.294403,6741.640382
222.832309,5329.482782,-78905.953417,3064.381992
222.834881,-10362.883188,-77425.541533,3677.258390
222.837452,-2812.782580,-72984.305881,-919.314598
222.839999,-3701.029710,-79498.118171,10112.460574
222.842542,-4293.194464,-77277.500345,5209.449386
