#time,accel_x,accel_y,accel_z
89.576096,6365.771101,-74612.758954,3217.601092
89.578623,-4885.359217,-78757.912229,4596.572988
89.581150,-444.123565,-77277.500345,-3217.601092
89.583678,4145.153275,-76241.212026,-4290.134789
89.586205,888.247130,-78165.747475,-1532.190996
89.588733,-2072.576638,-78609.871040,6588.421283
89.591260,7105.977043,-75204.923707,1225.752797
89.593787,-1628.453072,-79646.159359,11338.213370
89.596315,2368.659014,-76241.212026,3524.039291
89.598842,2072.576638,-76389.253214,2757.943793
89.601370,-2368.659014,-78017.706287,-2298.286494
89.603897,296.082377,-75352.964896,-5056.230287
89.606425,-5477.523971,-75501.006084,-8120.612279
89.608952,-3997.112087,-78609.871040,-3370.820191
89.611479,4145.153275,-74316.676577,-4903.011187
89.614027,-148.041188,-75501.006084,3524.039291
89.616574,-8882.471304,-77721.623910,1685.410096
89.619122,-3108.864956,-76389.253214,766.095498
89.621670,592.164754,-74020.594200,-5975.544884
89.624217,-6513.812290,-79350.076982,-4903.011187
89.626765,-3997.112087,-75945.129649,-8120.612279
89.629312,-3256.906145,-76093.170838,-2911.162892
89.631860,-3997.112087,-78313.788664,-1378.971896
89.634407,0.000000,-76389.253214,2298.286494
89.636955,296.082377,-75352.964896,-1532.190996
89.639502,-6809.894666,-79498.118171,2145.067394
89.642050,-3108.864956,-74760.800142,-5515.887586
89.644598,5181.441594,-78017.706287,-5362.668486
89.647145,-10066.800811,-79350.076982,-2757.943793
89.649693,-6809.894666,-77573.582722,-1838.629195
89.652240,1184.329507,-74316.676577,1072.533697
89.654788,-2960.823768,-75649.047272,-2451.505594
89.657335,-13175.665768,-73132.347070,-4443.353888
89.659883,-6217.729913,-73724.511823,-5209.449386
89.662430,-6661.853478,-75649.047272,-7048.078582
89.664978,-4885.359217,-74908.841330,-8427.050478
89.667526,1184.329507,-75056.882519,-4596.572988
89.670073,-2664.741391,-78461.829852,-612.876398
89.672621,-1480.411884,-76685.335591,-459.657299
89.675168,148.041188,-75649.047272,-459.657299
89.677716,-5033.400406,-77425.541533,459.657299
89.680263,-2516.700203,-76833.376780,-4136.915689
89.682811,-1628.453072,-78017.706287,-3677.258390
89.685358,-6365.771101,-77869.665098,-3830.477490
89.687906,-592.164754,-76537.294403,-3064.381992
89.690454,3701.029710,-77869.665098,-2145.067394
89.693001,-1628.453072,-78017.706287,3983.696590
89.695549,592.164754,-74760.800142,766.095498
89.698096,-3701.029710,-78757.912229,612.876398
89.700644,-1332.370696,-77129.459156,-1072.533697
89.703191,9326.594869,-75797.088461,-3064.381992
89.705739,2072.576638,-78461.829852,2145.067394
89.708286,-11547.212695,-79202.035794,9806.022374
89.710834,1924.535449,-75352.964896,153.219100
89.713381,3256.906145,-79202.035794,8580.269578
89.715944,2960.823768,-75204.923707,766.095498
89.718506,4885.359217,-74908.841330,-919.314598
89.721068,-2516.700203,-77573.582722,-459.657299
89.723630,-592.164754,-76093.170838,-1072.533697
89.726192,7105.977043,-75352.964896,1378.971896
89.728754,1776.494261,-77277.500345,3983.696590
89.731316,-2072.576638,-76981.417968,5056.230287
89.733878,3849.070898,-76389.253214,3370.820191
89.736440,-4737.318029,-76537.294403,2757.943793
89.739002,-4293.194464,-78017.706287,306.438199
89.741564,7105.977043,-77129.459156,-612.876398
89.744126,740.205942,-81422.653620,3983.696590
89.746688,-740.205942,-78165.747475,3983.696590
89.749250,6513.812290,-76685.335591,-612.876398
89.751812,-4441.235652,-79350.076982,0.000000
89.754374,6957.935855,-74168.635388,-1072.533697
89.756937,6365.771101,-74020.594200,919.314598
89.759499,1184.329507,-76093.170838,5362.668486
89.762061,4885.359217,-75352.964896,4903.011187
89.764623,4293.194464,-75797.088461,4903.011187
89.767185,-888.247130,-78165.747475,4596.572988
89.769747,0.000000,-75797.088461,-3524.039291
89.772309,4589.276840,-75649.047272,-3370.820191
89.774871,444.123565,-77869.665098,0.000000
89.777433,3256.906145,-76241.212026,2604.724693
89.779995,2220.617826,-77425.541533,4596.572988
89.782557,-592.164754,-79646.159359,7967.393179
89.785119,4145.153275,-75501.006084,5515.887586
89.787681,2368.659014,-76981.417968,3830.477490
89.790243,740.205942,-76981.417968,-766.095498
89.792805,-2516.700203,-76093.170838,-1532.190996
89.795367,-5921.647536,-75056.882519,-7048.078582
89.797930,-4145.153275,-80238.324113,-3217.601092
89.800492,3404.947333,-74760.800142,-6435.202183
89.803054,296.082377,-76833.376780,1225.752797
89.805616,-9326.594869,-77277.500345,459.657299
89.808178,-296.082377,-75204.923707,612.876398
89.810740,2220.617826,-75945.129649,-1685.410096
89.813302,-1776.494261,-77425.541533,-4443.353888
89.815864,-1924.535449,-75204.923707,-7660.954980
89.818424,-2072.576638,-78461.829852,-7201.297681
89.820994,-5773.606348,-79053.994606,612.876398
89.823563,2664.741391,-75797.088461,-1838.629195
89.826132,-3997.112087,-79794.200548,6128.763984
89.828701,-4441.235652,-76981.417968,-153.219100
89.831270,-2516.700203,-76685.335591,-919.314598
89.833839,-444.123565,-74760.800142,-5975.544884
89.836408,-5329.482782,-80090.282924,153.219100
89.838977,3552.988522,-75945.129649,-5209.449386
89.841546,444.123565,-79794.200548,3370.820191
89.844115,-1924.535449,-76685.335591,2604.724693
89.846684,4293.194464,-77573.582722,-919.314598
89.849253,-2368.659014,-78461.829852,-2757.943793
89.851822,-1184.329507,-77277.500345,-5669.106685
89.854391,4441.235652,-75501.006084,-6894.859482
89.856960,-3256.906145,-78461.829852,-4136.915689
89.859530,-5477.523971,-75501.006084,-2451.505594
89.862099,1184.329507,-74612.758954,-3064.381992
89.864668,-4885.359217,-77721.623910,3064.381992
89.867237,-5921.647536,-75945.129649,0.000000
89.869806,-148.041188,-75352.964896,-4749.792088
89.872375,-5921.647536,-78905.953417,-6588.421283
89.874944,-3849.070898,-77721.623910,-3677.258390
89.877513,1036.288319,-75797.088461,-7354.516781
89.880082,-5329.482782,-80830.488866,5669.106685
89.882651,2664.741391,-74760.800142,-919.314598
89.885220,-1628.453072,-76093.170838,5362.668486
89.887789,-3404.947333,-78461.829852,-306.438199
89.890358,7994.224174,-75501.006084,-2298.286494
89.892927,6365.771101,-74020.594200,-3983.696590
89.895497,-6809.894666,-79646.159359,7507.735880
89.898066,1184.329507,-74020.594200,-1225.752797
89.900635,5329.482782,-76241.212026,7201.297681
89.903204,3404.947333,-78165.747475,3983.696590
89.905773,2220.617826,-75797.088461,2757.943793
89.908342,1184.329507,-78165.747475,2145.067394
89.910911,-592.164754,-77425.541533,-1532.190996
89.913480,6365.771101,-76981.417968,306.438199
89.916049,4293.194464,-76685.335591,-459.657299
89.918618,-2368.659014,-78313.788664,7967.393179
89.921192,4145.153275,-75501.006084,2145.067394
89.923767,10362.883188,-77425.541533,4443.353888
89.926341,-8438.347739,-79202.035794,3524.039291
89.928915,-8142.265362,-75945.129649,612.876398
89.931489,-1776.494261,-79942.241736,-2911.162892
89.934064,15100.201217,-76685.335591,-306.438199
89.936638,11251.130318,-70171.523302,-2145.067394
89.939212,-592.164754,-75945.129649,-766.095498
89.941786,4737.318029,-75352.964896,-1991.848295
89.944360,10214.842000,-71651.935186,1991.848295
89.946935,-888.247130,-75945.129649,4443.353888
89.949509,-296.082377,-78609.871040,7967.393179
89.952083,888.247130,-76093.170838,4136.915689
89.954657,5477.523971,-78165.747475,1378.971896
89.957232,296.082377,-78461.829852,153.219100
89.959806,2812.782580,-75204.923707,-459.657299
89.962380,2812.782580,-80978.530055,3524.039291
89.964954,3404.947333,-79053.994606,4749.792088
89.967529,7105.977043,-75797.088461,6435.202183
89.970103,1776.494261,-79498.118171,5669.106685
89.972677,1480.411884,-79053.994606,6741.640382
89.975251,4145.153275,-73576.470635,-2604.724693
89.977826,-2960.823768,-78313.788664,4749.792088
89.980400,-5773.606348,-73724.511823,-8580.269578
89.982974,-2220.617826,-76389.253214,-7814.174080
89.985548,1480.411884,-77277.500345,-6741.640382
89.988122,-592.164754,-75204.923707,459.657299
89.990697,148.041188,-74464.717765,-766.095498
89.993271,-9770.718434,-78461.829852,1991.848295
89.995845,-2664.741391,-74908.841330,1225.752797
89.998419,3997.112087,-75204.923707,-8273.831378
90.000994,-7254.018232,-80090.282924,-1225.752797
90.003568,-3404.947333,-75056.882519,-10418.898773
90.006142,-5329.482782,-78165.747475,-2145.067394
90.008716,-3701.029710,-79053.994606,0.000000
90.011291,1184.329507,-74908.841330,1838.629195
90.013865,-3256.906145,-77129.459156,1838.629195
90.016439,-1184.329507,-78017.706287,-1378.971896
90.019013,7550.100608,-77129.459156,-4290.134789
90.021587,-740.205942,-74464.717765,-6741.640382
90.024078,-3701.029710,-80386.365301,-1685.410096
90.026569,-5921.647536,-75649.047272,-306.438199
90.029060,-592.164754,-77277.500345,3217.601092
90.031551,-6661.853478,-83051.106692,3064.381992
90.034042,-740.205942,-74908.841330,-3830.477490
90.036532,-1628.453072,-78165.747475,-3524.039291
90.039023,-4441.235652,-78461.829852,-5209.449386
90.041514,2516.700203,-75204.923707,-4596.572988
90.044005,1480.411884,-76981.417968,-1378.971896
90.046496,-5921.647536,-78165.747475,2145.067394
90.048986,-1332.370696,-75204.923707,-1378.971896
90.051477,-2220.617826,-77573.582722,-153.219100
90.053968,-3997.112087,-78165.747475,-7967.393179
90.056459,-3256.906145,-76241.212026,-5362.668486
90.058950,3108.864956,-75945.129649,-7048.078582
90.061440,-5477.523971,-78313.788664,2298.286494
90.063931,-1480.411884,-75204.923707,919.314598
90.066422,-1924.535449,-76981.417968,2451.505594
90.068913,-1480.411884,-77425.541533,919.314598
90.071404,6365.771101,-75501.006084,1685.410096
90.073894,3997.112087,-75649.047272,-2757.943793
90.076385,-4293.194464,-79498.118171,7201.297681
90.078876,2812.782580,-75945.129649,-919.314598
90.081367,8586.388927,-76685.335591,5362.668486
90.083858,1924.535449,-78017.706287,3370.820191
90.086348,5181.441594,-75797.088461,2604.724693
90.088839,-740.205942,-77129.459156,1225.752797
90.091330,296.082377,-78461.829852,2145.067394
90.093821,6217.729913,-76389.253214,0.000000
90.096312,3997.112087,-76241.212026,1225.752797
90.098802,-2960.823768,-79350.076982,6588.421283
90.101293,5033.400406,-73872.553012,-153.219100
90.103784,0.000000,-78461.829852,3677.258390
90.106275,-740.205942,-76241.212026,2604.724693
90.108766,296.082377,-76241.212026,-5822.325785
90.111256,2960.823768,-75797.088461,153.219100
90.113747,3552.988522,-73280.388258,-766.095498
90.116238,740.205942,-71503.893997,-2145.067394
90.118729,3552.988522,-75945.129649,2604.724693
90.121220,-296.082377,-75056.882519,2145.067394
90.123737,3997.112087,-74020.594200,4290.134789
90.126255,-2072.576638,-78017.706287,5056.230287
90.128773,1628.453072,-77277.500345,3524.039291
90.131290,3552.988522,-76093.170838,1378.971896
90.133808,444.123565,-78461.829852,459.657299
90.136326,-3256.906145,-78461.829852,1532.190996
90.138843,6365.771101,-75945.129649,-153.219100
90.141361,1776.494261,-78165.747475,5822.325785
90.143879,-296.082377,-75945.129649,3217.601092
90.146396,4589.276840,-76537.294403,4903.011187
90.148914,-1628.453072,-76389.253214,2911.162892
90.151432,1036.288319,-76833.376780,459.657299
90.153949,1480.411884,-75056.882519,-3983.696590
90.156467,-11103.089130,-76241.212026,-7660.954980
90.158985,-3256.906145,-79350.076982,-5362.668486
90.161502,5625.565159,-75204.923707,-8273.831378
90.164020,-2812.782580,-78165.747475,3983.696590
90.166538,-3849.070898,-76685.335591,153.219100
90.169055,1480.411884,-77129.459156,2604.724693
90.171573,-2072.576638,-76981.417968,-3524.039291
90.174091,-2960.823768,-78313.788664,-4749.792088
90.176608,-444.123565,-75352.964896,-9039.926876
90.179126,-7846.182985,-78757.912229,-5056.230287
90.181644,0.000000,-77573.582722,-766.095498
90.184161,1924.535449,-74908.841330,-2145.067394
90.186679,-3849.070898,-78313.788664,4749.792088
90.189197,-4145.153275,-75056.882519,-306.438199
90.191714,5625.565159,-75649.047272,-2451.505594
90.194232,-6069.688724,-75352.964896,-6894.859482
90.196750,-888.247130,-77129.459156,-4596.572988
90.199267,-444.123565,-75056.882519,-2451.505594
90.201785,-296.082377,-78165.747475,4596.572988
90.204247,-5625.565159,-78609.871040,459.657299
90.206709,5773.606348,-77869.665098,-2451.505594
90.209171,-7994.224174,-79202.035794,-1378.971896
90.211633,-296.082377,-77277.500345,-7048.078582
90.214095,-1776.494261,-78017.706287,-3983.696590
90.216557,-2516.700203,-76093.170838,-2451.505594
90.219019,-1036.288319,-76389.253214,-1685.410096
90.221481,-1628.453072,-76537.294403,-2451.505594
90.223942,-7994.224174,-77721.623910,1685.410096
90.226404,0.000000,-75945.129649,-7814.174080
90.228866,148.041188,-77425.541533,-4596.572988
90.231328,-3849.070898,-77721.623910,-3983.696590
90.233790,148.041188,-76389.253214,-766.095498
90.236252,-3552.988522,-75945.129649,919.314598
90.238714,-4885.359217,-77425.541533,3524.039291
90.241176,7254.018232,-76389.253214,-919.314598
90.243638,3552.988522,-77277.500345,5209.449386
90.246100,-888.247130,-77277.500345,1685.410096
90.248562,296.082377,-76241.212026,3830.477490
90.251024,-296.082377,-77869.665098,1532.190996
90.253486,2072.576638,-79202.035794,5822.325785
90.255948,7846.182985,-76093.170838,1072.533697
90.258410,148.041188,-76833.376780,3830.477490
90.260872,-3849.070898,-77425.541533,2145.067394
90.263334,5329.482782,-75352.964896,0.000000
90.265795,3701.029710,-76981.417968,612.876398
90.268257,0.000000,-76981.417968,2911.162892
90.270719,3404.947333,-75352.964896,-612.876398
90.273181,4589.276840,-76537.294403,2604.724693
90.275643,2960.823768,-77277.500345,2757.943793
90.278105,5329.482782,-72984.305881,-3370.820191
90.280567,-4145.153275,-76981.417968,-459.657299
90.283029,2072.576638,-76241.212026,-1225.752797
90.285491,7846.182985,-74020.594200,919.314598
90.287953,5773.606348,-76389.253214,766.095498
90.290415,3701.029710,-78609.871040,7507.735880
90.292877,7402.059420,-73724.511823,2145.067394
90.295339,-740.205942,-80682.447678,9346.365076
90.297801,2812.782580,-79053.994606,3830.477490
90.300263,7698.141797,-75204.923707,-459.657299
90.302760,148.041188,-79350.076982,1072.533697
90.305257,2368.659014,-77425.541533,153.219100
90.307754,3404.947333,-76537.294403,1532.190996
90.310250,-740.205942,-78905.953417,6281.983084
90.312747,3108.864956,-78165.747475,7354.516781
90.315244,4885.359217,-75649.047272,5515.887586
90.317741,1628.453072,-78313.788664,1378.971896
90.320238,-2072.576638,-78313.788664,2604.724693
90.322735,-2220.617826,-73132.347070,-9039.926876
90.325232,-8142.265362,-80682.447678,-6435.202183
90.327729,888.247130,-78017.706287,-4903.011187
90.330226,6957.935855,-73428.429446,-4136.915689
90.332723,-7550.100608,-79646.159359,4596.572988
90.335220,-3701.029710,-75797.088461,766.095498
90.337717,592.164754,-77129.459156,1991.848295
90.340214,-5181.441594,-77869.665098,-3370.820191
90.342711,-3997.112087,-77869.665098,-5056.230287
90.345208,-1184.329507,-74464.717765,-11031.775171
90.347705,-5773.606348,-79053.994606,-1225.752797
90.350202,-592.164754,-75352.964896,-1685.410096
90.352699,2664.741391,-76241.212026,1072.533697
90.355196,-1628.453072,-78905.953417,3830.477490
90.357693,1628.453072,-77425.541533,-2604.724693
90.360189,-1628.453072,-74316.676577,-5669.106685
90.362686,-12435.459826,-79942.241736,1991.848295
90.365183,6069.688724,-76537.294403,-8120.612279
90.367680,-3997.112087,-78165.747475,0.000000
90.370177,-6217.729913,-75501.006084,1072.533697
90.372674,-1184.329507,-74760.800142,-3524.039291
90.375171,-148.041188,-78313.788664,-6128.763984
90.377668,-8290.306550,-78313.788664,-612.876398
90.380165,-740.205942,-72984.305881,-7660.954980
90.382662,1332.370696,-78313.788664,-2604.724693
90.385159,-4441.235652,-76093.170838,-1685.410096
90.387656,-148.041188,-74760.800142,-3064.381992
90.390153,-5033.400406,-76537.294403,-2451.505594
90.392650,-6365.771101,-76981.417968,-2604.724693
90.395147,4145.153275,-75352.964896,-7814.174080
90.397644,-4589.276840,-78757.912229,-1225.752797
90.400141,-4293.194464,-76241.212026,-306.438199
90.402664,-592.164754,-74316.676577,-1685.410096
90.405188,2368.659014,-78017.706287,1378.971896
90.407712,2220.617826,-77869.665098,4290.134789
90.410235,6661.853478,-74316.676577,1072.533697
90.412759,2812.782580,-78017.706287,5515.887586
90.415283,-1036.288319,-76833.376780,2911.162892
90.417806,7994.224174,-74760.800142,1225.752797
90.420330,3256.906145,-79202.035794,1838.629195
90.422853,888.247130,-77277.500345,2757.943793
90.425377,2960.823768,-75797.088461,153.219100
90.427901,-2220.617826,-78757.912229,3524.039291
90.430424,3701.029710,-76241.212026,1991.848295
90.432948,6661.853478,-75204.923707,1225.752797
90.435472,-3552.988522,-77721.623910,3064.381992
90.437995,-5477.523971,-78017.706287,3983.696590
90.440519,740.205942,-73872.553012,1225.752797
90.443043,2516.700203,-80534.406490,4749.792088
90.445566,-1036.288319,-77721.623910,919.314598
90.448090,12139.377449,-75352.964896,-1072.533697
90.450614,-3108.864956,-79942.241736,3524.039291
90.453137,5773.606348,-74908.841330,2145.067394
90.455661,6513.812290,-75056.882519,2451.505594
90.458184,1332.370696,-76833.376780,7507.735880
90.460708,-1480.411884,-75501.006084,4136.915689
90.463232,3256.906145,-76241.212026,1225.752797
90.465755,4737.318029,-78017.706287,-2145.067394
90.468279,-1628.453072,-78461.829852,1072.533697
90.470803,4441.235652,-75056.882519,-2451.505594
90.473326,-888.247130,-79202.035794,5209.449386
90.475850,1776.494261,-76241.212026,4443.353888
90.478374,6513.812290,-75649.047272,5362.668486
90.480897,-2072.576638,-77277.500345,6128.763984
90.483421,-1480.411884,-76833.376780,153.219100
90.485945,888.247130,-75352.964896,-2145.067394
90.488468,-9178.553681,-75649.047272,-9346.365076
90.490992,-3701.029710,-78461.829852,-8120.612279
90.493516,6365.771101,-74020.594200,-8120.612279
90.496039,-2812.782580,-77721.623910,3983.696590
90.498563,-6957.935855,-77573.582722,919.314598
90.501086,0.000000,-75649.047272,2451.505594
90.503631,-296.082377,-75945.129649,-2298.286494
90.506176,-1924.535449,-76537.294403,-4596.572988
90.508720,-1036.288319,-76093.170838,-8733.488677
90.511265,-6809.894666,-78757.912229,-6741.640382
90.513809,-1480.411884,-77129.459156,-1532.190996
90.516354,3256.906145,-75649.047272,-1072.533697
90.518898,-5477.523971,-78609.871040,4290.134789
90.521443,-9030.512492,-75649.047272,766.095498
90.523987,-888.247130,-77129.459156,1532.190996
90.526532,-592.164754,-78609.871040,-5056.230287
90.529076,-148.041188,-78609.871040,-2145.067394
90.531621,5921.647536,-76685.335591,612.876398
90.534166,-6809.894666,-77721.623910,-3677.258390
90.536710,-4589.276840,-79794.200548,1838.629195
90.539255,888.247130,-74612.758954,-6435.202183
90.541799,-3849.070898,-79053.994606,-2145.067394
90.544344,-3552.988522,-75501.006084,-5975.544884
90.546888,-2368.659014,-74316.676577,-2298.286494
90.549433,-6217.729913,-77721.623910,-1991.848295
90.551977,-2072.576638,-74908.841330,-2911.162892
90.554522,592.164754,-73872.553012,-5515.887586
90.557067,-6069.688724,-77425.541533,-4290.134789
90.559611,-592.164754,-78017.706287,-2145.067394
90.562156,2220.617826,-73280.388258,-3677.258390
90.564700,-9474.636058,-79350.076982,1685.410096
90.567245,-296.082377,-76389.253214,-2145.067394
90.569789,6365.771101,-76241.212026,306.438199
90.572334,3108.864956,-78905.953417,5822.325785
90.574878,5181.441594,-75204.923707,766.095498
90.577423,1628.453072,-78609.871040,8120.612279
90.579967,-1184.329507,-76685.335591,1072.533697
90.582512,8734.430116,-74760.800142,2145.067394
90.585057,7994.224174,-74020.594200,-3217.601092
90.587601,-4293.194464,-78017.706287,4903.011187
90.590146,2220.617826,-75945.129649,-766.095498
90.592690,2664.741391,-76833.376780,3983.696590
90.595235,3701.029710,-78461.829852,3677.258390
90.597779,5329.482782,-75501.006084,1685.410096
90.600324,740.205942,-77425.541533,4596.572988
90.602868,4589.276840,-79794.200548,3217.601092
90.605427,7994.224174,-73872.553012,-2145.067394
90.607986,740.205942,-76685.335591,-612.876398
90.610544,-8586.388927,-78609.871040,1225.752797
90.613103,-3256.906145,-74464.717765,-766.095498
90.615662,2368.659014,-77573.582722,2911.162892
90.618221,1184.329507,-78905.953417,7201.297681
90.620779,6957.935855,-75352.964896,2298.286494
90.623338,3404.947333,-80238.324113,10725.336972
90.625897,444.123565,-77721.623910,2757.943793
90.628455,6365.771101,-75501.006084,0.000000
90.631014,3404.947333,-78905.953417,-459.657299
90.633573,2812.782580,-78017.706287,153.219100
90.636131,2368.659014,-74760.800142,1072.533697
90.638690,-740.205942,-78165.747475,5362.668486
90.641249,3256.906145,-77721.623910,7967.393179
90.643807,-740.205942,-74168.635388,4136.915689
90.646366,296.082377,-79498.118171,5362.668486
90.648925,-7846.182985,-76537.294403,-3830.477490
90.651483,-4885.359217,-74612.758954,-12563.966167
90.654042,-2220.617826,-80386.365301,-6894.859482
90.656601,2368.659014,-75352.964896,-7201.297681
90.659160,-888.247130,-74908.841330,2145.067394
90.661718,-9178.553681,-78609.871040,1225.752797
90.664277,-4441.235652,-78017.706287,4903.011187
90.666836,3849.070898,-72984.305881,-5056.230287
90.669394,-2220.617826,-79350.076982,-3217.601092
90.671953,-4441.235652,-76981.417968,-7660.954980
90.674512,-888.247130,-75797.088461,-7814.174080
90.677070,-2664.741391,-78609.871040,-2298.286494
90.679629,-3701.029710,-76833.376780,1991.848295
90.682188,10066.800811,-74908.841330,-459.657299
90.684746,888.247130,-78609.871040,1225.752797
90.687305,-3404.947333,-77129.459156,1685.410096
90.689864,-4293.194464,-75797.088461,-7814.174080
90.692422,-9474.636058,-83791.312634,2451.505594
90.694981,2960.823768,-76981.417968,-3370.820191
90.697540,-3404.947333,-75797.088461,153.219100
90.700099,-5181.441594,-79646.159359,-1685.410096
90.702657,-2072.576638,-75352.964896,-3064.381992
90.705216,-1480.411884,-76093.170838,-3830.477490
90.707785,-5773.606348,-79646.159359,-153.219100
90.710355,-6365.771101,-76389.253214,-4443.353888
90.712924,-1924.535449,-75204.923707,-4443.353888
90.715493,-4145.153275,-78609.871040,-3370.820191
90.718063,-2368.659014,-74316.676577,-3983.696590
90.720632,0.000000,-75797.088461,-3830.477490
90.723201,-5329.482782,-77425.541533,-1225.752797
90.725771,-2072.576638,-74316.676577,-1685.410096
90.728340,-888.247130,-74760.800142,-3064.381992
90.730909,888.247130,-80534.406490,2145.067394
90.733479,6365.771101,-75352.964896,2757.943793
90.736048,3256.906145,-76833.376780,4443.353888
90.738617,-1628.453072,-79646.159359,7814.174080
90.741187,1036.288319,-75204.923707,2145.067394
90.743756,6809.894666,-76241.212026,3064.381992
90.746325,740.205942,-79646.159359,1378.971896
90.748895,-444.123565,-74760.800142,1532.190996
90.751464,2664.741391,-77277.500345,-612.876398
90.754033,-2220.617826,-78461.829852,5056.230287
90.756603,5921.647536,-74908.841330,-612.876398
90.759172,4737.318029,-77425.541533,5209.449386
90.761741,3256.906145,-76685.335591,1378.971896
90.764311,7402.059420,-75352.964896,1685.410096
90.766880,1184.329507,-75501.006084,-2451.505594
90.769449,0.000000,-77277.500345,153.219100
90.772019,4885.359217,-72244.099939,-5362.668486
90.774588,-1480.411884,-72688.223504,1072.533697
90.777158,1036.288319,-76981.417968,3524.039291
90.779727,8734.430116,-74316.676577,2145.067394
90.782296,1628.453072,-76833.376780,7660.954980
90.784866,-1036.288319,-78905.953417,3983.696590
90.787435,3404.947333,-77869.665098,2298.286494
90.790004,2516.700203,-79646.159359,919.314598
90.792574,1628.453072,-79942.241736,1225.752797
90.795143,7402.059420,-75945.129649,0.000000
90.797712,4441.235652,-77277.500345,4749.792088
90.800282,592.164754,-80090.282924,9193.145976
90.802851,-296.082377,-75204.923707,4290.134789
90.805420,2664.741391,-76389.253214,766.095498
90.807990,-4145.153275,-76981.417968,1225.752797
